product,quality,bytes,ship_px,psnr
crop wake q60,60,5149,141.000192,38.236090184910765
crop wake q80,80,10358,141.000192,40.38653945429643
crop wake q95,95,25384,141.000192,46.91524718875829
crop wake jp2,-1,74408,141.000192,48.19284681277085
thumbnail 96px,60,890,,
whole tile q40,40,30395,,38.421537086104514
whole tile q60,60,39411,,40.96975253494137
crop tight q20,20,811,52.99968,32.60555090147273
crop tight q40,40,940,52.99968,36.2493853605599
crop tight q60,60,1039,52.99968,38.374644345047464
crop tight q80,80,1239,52.99968,41.12397148368997
crop tight q95,95,1923,52.99968,45.485463835768854
crop tight jp2,-1,2702,52.99968,44.6836248367149
crop context q20,20,979,52.99968,33.43736974212584
crop context q40,40,1207,52.99968,36.78273115396048
crop context q60,60,1359,52.99968,39.516558326461876
crop context q80,80,1802,52.99968,45.53805100011718
crop context q95,95,2664,52.99968,58.8430593623963
crop context jp2,-1,5339,52.99968,46.01086834688645
crop wake q20,20,1342,52.99968,34.06189134016264
crop wake q40,40,1853,52.99968,37.262757637926434
crop wake q60,60,2182,52.99968,39.95841147402254
crop wake q80,80,3208,52.99968,45.40398038189639
crop wake q95,95,5214,52.99968,52.13774966860374
crop wake jp2,-1,13161,52.99968,47.74604480623345
thumbnail 96px,60,1483,,
whole tile q40,40,71440,,34.49236425763309
whole tile q60,60,87676,,36.450590816058046
crop tight q20,20,3543,156.999936,30.94971237490173
crop tight q40,40,4898,156.999936,33.99404522005925
crop tight q60,60,5995,156.999936,35.75226947147482
crop tight q80,80,8214,156.999936,38.468603672064326
crop tight q95,95,16042,156.999936,43.57259884504394
crop tight jp2,-1,24238,156.999936,41.24514997543485
crop context q20,20,6188,156.999936,31.066808079112803
crop context q40,40,8764,156.999936,34.31962194088011
crop context q60,60,10843,156.999936,36.076053963819405
crop context q80,80,15211,156.999936,39.32474756279066
crop context q95,95,28814,156.999936,44.86879395573284
crop context jp2,-1,47614,156.999936,41.69294579736843
crop wake q20,20,11691,156.999936,31.20986606637832
crop wake q40,40,16734,156.999936,34.473225530701825
crop wake q60,60,20833,156.999936,36.2347851843448
crop wake q80,80,29347,156.999936,39.35346545221003
crop wake q95,95,56554,156.999936,45.57155570765137
crop wake jp2,-1,96632,156.999936,41.80782738064786
thumbnail 96px,60,915,,
whole tile q40,40,27216,,38.76668910689405
whole tile q60,60,35719,,41.283371294508356
crop tight q20,20,693,15.999744,29.08311036967607
crop tight q40,40,720,15.999744,31.842733246400723
crop tight q60,60,743,15.999744,33.32026257823237
crop tight q80,80,787,15.999744,36.13294195816734
crop tight q95,95,943,15.999744,41.01182738385651
crop context q20,20,708,15.999744,28.743656772370116
crop context q40,40,754,15.999744,32.005736254399864
crop context q60,60,789,15.999744,33.466842630791874
crop context q80,80,858,15.999744,36.435415576732154
crop context q95,95,1074,15.999744,41.73900465860563
crop wake q20,20,766,15.999744,30.280305444263234
crop wake q40,40,840,15.999744,33.55829438801353
crop wake q60,60,900,15.999744,35.214212729405354
crop wake q80,80,1015,15.999744,37.637049504483706
crop wake q95,95,1380,15.999744,42.3227232234959
crop wake jp2,-1,1182,15.999744,38.33738256331265
crop tight q20,20,692,15.999744,28.4176200635251
crop tight q40,40,725,15.999744,31.135265959255825
crop tight q60,60,750,15.999744,32.827109010006794
crop tight q80,80,798,15.999744,35.05684405813844
crop tight q95,95,954,15.999744,41.58834375301706
crop context q20,20,722,15.999744,28.498593873273492
crop context q40,40,763,15.999744,31.433582846989886
crop context q60,60,800,15.999744,33.66073470709444
crop context q80,80,872,15.999744,36.93435401525065
crop context q95,95,1082,15.999744,42.09020526989725
crop wake q20,20,764,15.999744,30.3191898445461
crop wake q40,40,838,15.999744,33.3728505399036
crop wake q60,60,886,15.999744,35.115171104324396
crop wake q80,80,1014,15.999744,37.415602690629164
crop wake q95,95,1375,15.999744,42.20282219328037
crop wake jp2,-1,1175,15.999744,38.397649967532665
thumbnail 96px,60,914,,
whole tile q40,40,34459,,37.88063326647706
whole tile q60,60,43999,,40.199376393713166
crop tight q20,20,1983,155.000064,33.406699654101416
crop tight q40,40,3006,155.000064,36.788233180877
crop tight q60,60,3840,155.000064,38.85103842914245
crop tight q80,80,5389,155.000064,42.14281191976773
crop tight q95,95,10225,155.000064,47.620055723110795
crop tight jp2,-1,23871,155.000064,46.726244396385525
crop context q20,20,2785,155.000064,33.986100175471485
crop context q40,40,4611,155.000064,37.27645540115176
crop context q60,60,6101,155.000064,39.26267677140415
crop context q80,80,8735,155.000064,42.482758091595834
crop context q95,95,17472,155.000064,47.529658280549526
crop context jp2,-1,46046,155.000064,47.87922680441932
crop wake q20,20,5245,155.000064,34.31182218401319
crop wake q40,40,9537,155.000064,37.60372737059972
crop wake q60,60,13033,155.000064,39.390731821285655
crop wake q80,80,19460,155.000064,42.53354605020029
crop wake q95,95,40625,155.000064,47.05835779823876
crop wake jp2,-1,112617,155.000064,48.716329602673554
thumbnail 96px,60,889,,
whole tile q40,40,46112,,37.23964981444054
whole tile q60,60,57371,,39.74068085635454
crop tight q20,20,892,59.000064,32.45968725580874
crop tight q40,40,1041,59.000064,35.974166237420796
crop tight q60,60,1155,59.000064,37.945571702629536
crop tight q80,80,1403,59.000064,41.21754789749438
crop tight q95,95,2140,59.000064,46.88790772702599
crop tight jp2,-1,3225,59.000064,44.299875222925245
crop context q20,20,1005,59.000064,33.06808072286628
crop context q40,40,1237,59.000064,36.34600944933776
crop context q60,60,1436,59.000064,38.39849521965628
crop context q80,80,1809,59.000064,41.059826098118165
crop context q95,95,3121,59.000064,45.72937739963648
crop context jp2,-1,5282,59.000064,45.18680937731012
crop wake q20,20,1379,59.000064,33.675677371457965
crop wake q40,40,1793,59.000064,37.04411768194416
crop wake q60,60,2108,59.000064,39.43552321326793
crop wake q80,80,2965,59.000064,44.791192324513375
crop wake q95,95,4744,59.000064,53.56117982156854
crop wake jp2,-1,11004,59.000064,46.2061135395431
thumbnail 96px,60,857,,
whole tile q40,40,33395,,38.2826992962905
whole tile q60,60,42828,,41.150757950424115
crop tight q20,20,1460,124.99967999999998,33.94831986062318
crop tight q40,40,2036,124.99967999999998,36.86814967284496
crop tight q60,60,2544,124.99967999999998,38.91307666077773
crop tight q80,80,3489,124.99967999999998,41.53541688561364
crop tight q95,95,6692,124.99967999999998,45.96118252290254
crop tight jp2,-1,15443,124.99967999999998,47.190991028198155
crop context q20,20,1976,124.99967999999998,34.41876494087473
crop context q40,40,3089,124.99967999999998,37.34483771745183
crop context q60,60,3764,124.99967999999998,40.01886524045298
crop context q80,80,5899,124.99967999999998,46.47865460600982
crop context q95,95,9627,124.99967999999998,60.185483484314744
crop context jp2,-1,27743,124.99967999999998,48.73134078387925
crop wake q20,20,3198,124.99967999999998,34.85598886806234
crop wake q40,40,5298,124.99967999999998,37.94080816222304
crop wake q60,60,6992,124.99967999999998,40.29429657568369
crop wake q80,80,10199,124.99967999999998,43.27607315789627
crop wake q95,95,19979,124.99967999999998,48.78718366968898
crop wake jp2,-1,56540,124.99967999999998,49.14635899767898
thumbnail 96px,60,1081,,
whole tile q40,40,33239,,38.08466890676638
whole tile q60,60,42777,,40.50977269858201
crop tight q20,20,2362,186.000384,34.08213941921407
crop tight q40,40,3525,186.000384,37.16017924895169
crop tight q60,60,4637,186.000384,39.190875355525925
crop tight q80,80,6711,186.000384,41.75435280348789
crop tight q95,95,13589,186.000384,45.95623156898061
crop tight jp2,-1,34183,186.000384,48.77646981202852
crop context q20,20,3527,186.000384,34.624078057363356
crop context q40,40,5688,186.000384,37.838538512514994
crop context q60,60,7683,186.000384,39.985805546896074
crop context q80,80,11649,186.000384,43.401997073447404
crop context q95,95,22946,186.000384,48.63914667229918
crop context jp2,-1,66231,186.000384,49.317864122878426
crop wake q20,20,6946,186.000384,34.929265126519674
crop wake q40,40,11681,186.000384,38.16646600776204
crop wake q60,60,16224,186.000384,40.15033919106351
crop wake q80,80,24859,186.000384,42.86093875620797
crop wake q95,95,54061,186.000384,47.13483388633493
crop wake jp2,-1,157678,186.000384,49.73515907759659
crop tight q20,20,933,72.99993599999999,33.82931060397234
crop tight q40,40,1107,72.99993599999999,37.101967639355124
crop tight q60,60,1292,72.99993599999999,39.23296665325714
crop tight q80,80,1634,72.99993599999999,42.19808707816435
crop tight q95,95,2746,72.99993599999999,46.89889280717513
crop tight jp2,-1,5214,72.99993599999999,47.5323918649176
crop context q20,20,1141,72.99993599999999,34.54741858609865
crop context q40,40,1464,72.99993599999999,37.68640046873597
crop context q60,60,1782,72.99993599999999,39.85429467080525
crop context q80,80,2390,72.99993599999999,42.69579545113114
crop context q95,95,4283,72.99993599999999,47.4679235821645
crop context jp2,-1,10158,72.99993599999999,48.79398287927678
crop wake q20,20,1783,72.99993599999999,34.402420312247806
crop wake q40,40,2596,72.99993599999999,37.52015859911745
crop wake q60,60,3339,72.99993599999999,39.79109727349284
crop wake q80,80,4758,72.99993599999999,42.82972443388815
crop wake q95,95,9098,72.99993599999999,48.102681737425115
crop wake jp2,-1,23688,72.99993599999999,48.838791023683676
crop tight q20,20,681,14.999808,29.276476841854013
crop tight q40,40,697,14.999808,33.29898767189825
crop tight q60,60,715,14.999808,35.25381085273599
crop tight q80,80,744,14.999808,37.197044511902455
crop tight q95,95,854,14.999808,43.12030038138769
crop context q20,20,684,14.999808,30.02368802258488
crop context q40,40,711,14.999808,32.86590004733371
crop context q60,60,733,14.999808,34.56751243364751
crop context q80,80,778,14.999808,37.85358054001656
crop context q95,95,917,14.999808,43.28648691139922
crop wake q20,20,735,14.999808,31.160441832744365
crop wake q40,40,794,14.999808,34.73366534786501
crop wake q60,60,845,14.999808,36.674306357578466
crop wake q80,80,940,14.999808,38.94789455826316
crop wake q95,95,1257,14.999808,44.133319803587355
crop wake jp2,-1,1070,14.999808,38.81293701128101
crop tight q20,20,654,11.000064,30.172003435238352
crop tight q40,40,668,11.000064,31.704298543349072
crop tight q60,60,678,11.000064,32.904800970529216
crop tight q80,80,700,11.000064,35.88069457001717
crop tight q95,95,772,11.000064,41.60486928257338
crop context q20,20,674,11.000064,30.0707781966544
crop context q40,40,692,11.000064,32.883604878508685
crop context q60,60,711,11.000064,34.44354044417851
crop context q80,80,742,11.000064,36.59016568477068
crop context q95,95,856,11.000064,41.59132572054229
crop wake q20,20,697,11.000064,30.490914790136458
crop wake q40,40,739,11.000064,34.285897841704106
crop wake q60,60,765,11.000064,36.01791221271981
crop wake q80,80,831,11.000064,38.635440864882355
crop wake q95,95,1028,11.000064,44.18909839206256
thumbnail 96px,60,1760,,
whole tile q40,40,81156,,33.80245515966652
whole tile q60,60,99349,,35.8012793728814
crop tight q20,20,1465,79.00032,30.75217132274707
crop tight q40,40,1838,79.00032,33.91681348593079
crop tight q60,60,2137,79.00032,35.646569576459974
crop tight q80,80,2766,79.00032,38.24230780671839
crop tight q95,95,4904,79.00032,43.49203762723879
crop tight jp2,-1,6143,79.00032,39.54140373448719
crop context q20,20,2153,79.00032,30.84918705867483
crop context q40,40,2837,79.00032,33.75360309039528
crop context q60,60,3413,79.00032,35.55364617055004
crop context q80,80,4545,79.00032,38.23367891095346
crop context q95,95,8465,79.00032,43.64135411743675
crop context jp2,-1,11613,79.00032,39.53178685925066
crop wake q20,20,4387,79.00032,30.864818901363826
crop wake q40,40,6041,79.00032,33.8021457423678
crop wake q60,60,7403,79.00032,35.520169321575665
crop wake q80,80,10188,79.00032,38.196589568445845
crop wake q95,95,19520,79.00032,43.616441516499435
crop wake jp2,-1,29218,79.00032,40.24524405424629
thumbnail 96px,60,2125,,
whole tile q40,40,62632,,35.21436000877395
whole tile q60,60,78273,,37.241356082585575
crop tight q20,20,11330,391.00032,31.278941946659597
crop tight q40,40,16459,391.00032,34.61995006981156
crop tight q60,60,20401,391.00032,36.75696929760011
crop tight q80,80,30983,391.00032,41.66199536639204
crop tight q95,95,52390,391.00032,51.74395364418472
crop tight jp2,-1,101458,391.00032,43.95966762664949
crop context q20,20,16644,391.00032,31.46437452962043
crop context q40,40,24296,391.00032,34.83680223431829
crop context q60,60,30250,391.00032,36.943380304504615
crop context q80,80,46144,391.00032,41.81033676852046
crop context q95,95,78466,391.00032,51.883521571755864
crop context jp2,-1,156676,391.00032,44.20865169658946
crop wake q20,20,29987,391.00032,31.715168884298222
crop wake q40,40,44064,391.00032,35.12751093879625
crop wake q60,60,55017,391.00032,37.198099562688746
crop wake q80,80,84930,391.00032,42.009916223439134
crop wake q95,95,145056,391.00032,52.27502801175956
crop wake jp2,-1,301285,391.00032,44.47316210532969
thumbnail 96px,60,1739,,
whole tile q40,40,37286,,35.63295134329807
whole tile q60,60,47746,,37.321111118379186
crop tight q20,20,635,7.00032,27.82219307574396
crop tight q40,40,639,7.00032,30.20871133957789
crop tight q60,60,640,7.00032,30.986894609703462
crop tight q80,80,648,7.00032,33.683526351509414
crop tight q95,95,667,7.00032,41.141103565318915
crop context q20,20,641,7.00032,30.19652172483446
crop context q40,40,651,7.00032,31.639754731493866
crop context q60,60,660,7.00032,34.31196830496325
crop context q80,80,682,7.00032,39.532973611764675
crop context q95,95,730,7.00032,49.24817656991861
crop wake q20,20,658,7.00032,31.560520816616844
crop wake q40,40,676,7.00032,32.953659881379686
crop wake q60,60,690,7.00032,34.5191624124662
crop wake q80,80,717,7.00032,37.14493593691476
crop wake q95,95,819,7.00032,42.94918587804055
thumbnail 96px,60,1189,,
whole tile q40,40,23466,,36.41790128901159
whole tile q60,60,31076,,37.75431344312585
crop tight q20,20,638,7.00032,27.551449566674144
crop tight q40,40,641,7.00032,29.363935391894728
crop tight q60,60,644,7.00032,30.41768535014572
crop tight q80,80,653,7.00032,32.14312631224406
crop tight q95,95,678,7.00032,41.43589146527368
crop context q20,20,649,7.00032,27.404407787063278
crop context q40,40,659,7.00032,29.880722004997637
crop context q60,60,669,7.00032,31.532389472112563
crop context q80,80,688,7.00032,33.898724364418364
crop context q95,95,755,7.00032,43.35624132876077
crop wake q20,20,674,7.00032,30.306460776488976
crop wake q40,40,690,7.00032,32.180697568450626
crop wake q60,60,701,7.00032,33.36883479647555
crop wake q80,80,734,7.00032,35.68029970587068
crop wake q95,95,858,7.00032,42.26483786704185
crop tight q20,20,650,11.000064,23.67098000430472
crop tight q40,40,665,11.000064,27.42145052595506
crop tight q60,60,681,11.000064,29.078218311947353
crop tight q80,80,705,11.000064,32.61015185100415
crop tight q95,95,781,11.000064,41.19369672409625
crop context q20,20,670,11.000064,26.97987149732757
crop context q40,40,690,11.000064,29.097949270285643
crop context q60,60,710,11.000064,31.141014104333813
crop context q80,80,751,11.000064,34.63367224423627
crop context q95,95,871,11.000064,42.148349066625066
crop wake q20,20,665,11.000064,29.279634695487537
crop wake q40,40,695,11.000064,31.853914737806114
crop wake q60,60,726,11.000064,33.96469554577902
crop wake q80,80,796,11.000064,36.99165428301691
crop wake q95,95,989,11.000064,43.90727311426696
thumbnail 96px,60,2402,,
whole tile q40,40,78263,,29.916731242752007
whole tile q60,60,100164,,31.59716303712839
crop tight q20,20,700,14.999808,23.56447252201903
crop tight q40,40,733,14.999808,25.422841412676686
crop tight q60,60,767,14.999808,27.238769106617035
crop tight q80,80,826,14.999808,31.254541447883625
